daily,date,lisa_v,lisa_p,lisa_c,ID,clusterN,p
0.0,20220503,0.3045238780374657,0.017,2,31047,1,1
0.0,20220503,0.3400391134464646,0.012,2,20057,1,1
0.0,20220503,0.34003911344646465,0.002,2,38105,1,2
0.0,20220503,0.3400391134464646,0.009,2,13309,1,2
0.0,20220503,0.3400391134464646,0.011,2,29087,1,1
0.0,20220503,0.3400391134464646,0.024,2,31005,1,1
0.0,20220503,0.3400391134464646,0.014,2,49017,1,1
0.0,20220503,0.3193497818426026,0.013,2,31085,1,1
0.0,20220503,0.3400391134464646,0.018,2,08095,1,1
0.0,20220503,0.3400391134464646,0.026,2,05013,1,1
2.019712392955243e-05,20220503,0.24250079759552268,0.015,2,28105,1,1
0.0,20220503,0.3400391134464646,0.005,2,30027,1,2
0.00035429763025499305,20220503,3.1271160563169884,0.003,1,36079,4,2
0.00016140432897541646,20220503,0.36828523713214967,0.049,1,51700,4,1
0.0,20220503,0.3400391134464646,0.005,2,40065,1,2
0.0,20220503,0.34003911344646465,0.01,2,40093,1,2
0.0,20220503,0.34003911344646465,0.005,2,47125,1,2
0.0,20220503,0.29527398955491463,0.013,2,38055,1,1
0.00012926020078417856,20220503,0.4328107088673741,0.018,1,41027,4,1
0.0,20220503,0.3400391134464646,0.013,2,29055,1,1
0.0,20220503,-0.7265980756237245,0.007,3,51017,3,2
0.0,20220503,0.315909156743963,0.008,2,22067,1,2
0.0,20220503,0.28811309023510845,0.04,2,21141,1,1
0.0,20220503,-0.4461791634384934,0.049,3,46033,3,1
0.00020011072793612466,20220503,2.051108312081977,0.003,1,33013,4,2
0.0,20220503,0.3400391134464646,0.011,2,46005,1,1
0.0,20220503,0.3400391134464646,0.024,2,46075,1,1
0.0,20220503,0.31187137494331535,0.037,2,38007,1,1
0.0,20220503,0.31924185288925294,0.011,2,31003,1,1
0.0,20220503,0.34003911344646465,0.008,2,29073,1,2
0.0,20220503,0.3158331446227425,0.021,2,56005,1,1
0.0006798244421360628,20220503,9.942371350258483,0.005,1,36029,4,2
0.00026352860004024803,20220503,1.6232288796971432,0.011,1,24031,4,1
0.000509714559846486,20220503,4.444617110276481,0.007,1,51013,4,2
6.625149065853981e-05,20220503,-0.07321580860014416,0.033,3,06069,3,1
0.0,20220503,0.3400391134464646,0.028,2,48295,1,1
0.00029197080291970805,20220503,1.9550118621749561,0.007,1,41009,4,2
0.0,20220503,0.3188344427394081,0.017,2,38061,1,1
0.00021710811984368216,20220503,1.073190155284264,0.029,1,17063,4,1
0.00025323449514250195,20220503,1.3518169245033775,0.01,1,55095,4,2
0.0002710320901994796,20220503,1.7312533451059282,0.007,1,55045,4,2
0.00011465448053330713,20220503,0.28649838653654736,0.009,1,37087,4,2
0.00023964712553950263,20220503,1.7310181867700272,0.005,1,27037,4,2
4.976609933313427e-05,20220503,-0.17534999277227376,0.035,3,55001,3,1
0.0,20220503,0.27815368077458913,0.048,2,29045,1,1
0.0,20220503,0.2818909704086146,0.027,2,22009,1,1
0.0,20220503,0.3400391134464646,0.016,2,29227,1,1
0.0,20220503,0.3222480288803002,0.038,2,31163,1,1
0.0,20220503,0.3400391134464646,0.015,2,46021,1,1
0.0,20220503,0.3400391134464646,0.005,2,46063,1,2
0.0,20220503,0.3009844098127443,0.011,2,19175,1,1
0.0,20220503,0.31521191552183025,0.032,2,31113,1,1
0.0,20220503,0.34003911344646465,0.006,2,31161,1,2
0.00020903010033444816,20220503,-0.5352277704158858,0.036,4,21039,2,1
4.97927377292022e-05,20220503,0.12207601474073197,0.023,2,56025,1,1
0.00046121206530762846,20220503,7.518959757940042,0.004,1,23019,4,2
4.827769329181452e-05,20220503,0.1287079814754358,0.014,2,05005,1,1
5.4238759017193686e-05,20220503,0.09699911802221937,0.003,2,28007,1,2
0.00020096967869972617,20220503,0.9551955173198386,0.017,1,27099,4,1
0.00033189825352307635,20220503,3.267556650571813,0.001,1,44007,4,3
0.0,20220503,0.3400391134464646,0.008,2,29161,1,2
0.0,20220503,0.2800079010331102,0.037,2,28117,1,1
0.0,20220503,0.3170364471191818,0.002,2,13107,1,2
0.0,20220503,0.29119284266801093,0.043,2,22025,1,1
0.00017217900355314853,20220503,0.586072837158475,0.038,1,42025,4,1
0.0,20220503,0.3400391134464646,0.008,2,31133,1,2
1.9121555729774175e-05,20220503,0.2411356413888074,0.006,2,32007,1,2
0.0,20220503,0.33114084068890337,0.008,2,48079,1,2
0.0,20220503,0.3400391134464646,0.027,2,29085,1,1
0.0,20220503,0.27551737470680604,0.043,2,29009,1,1
0.00025163378284555565,20220503,1.7681631074964854,0.017,1,27123,4,1
0.0,20220503,0.308785200630255,0.023,2,05081,1,1
0.0,20220503,0.3400391134464646,0.05,2,12071,1,1
0.0,20220503,0.34003911344646465,0.004,2,47031,1,2
2.1984786527722815e-05,20220503,0.23090003490913105,0.02,2,13071,1,1
0.000583147848512973,20220503,8.798146541663836,0.004,1,23011,4,2
0.0,20220503,0.315089797382345,0.029,2,40039,1,1
0.00012919896640826872,20220503,0.45703239863145,0.01,1,17203,4,2
0.0,20220503,0.2962849976782243,0.023,2,01107,1,1
0.0,20220503,0.34003911344646465,0.008,2,40045,1,2
0.0003850375032591757,20220503,4.653493535819379,0.002,1,34035,4,2
0.0,20220503,0.2725765842288014,0.039,2,08053,1,1
0.0,20220503,0.25115660220514624,0.047,2,16031,1,1
0.00017543244096698363,20220503,-0.35928953896023547,0.017,4,28029,2,1
0.0,20220503,0.3400391134464646,0.048,2,49031,1,1
0.0,20220503,0.3400391134464646,0.02,2,12005,1,1
2.160853969488742e-05,20220503,0.2215603794434252,0.007,2,01077,1,2
0.0003959196981694536,20220503,3.2168169877272113,0.007,1,37099,4,2
0.0,20220503,0.3400391134464646,0.014,2,29167,1,1
0.0,20220503,0.3096495257075313,0.023,2,32015,1,1
0.00012040939193257074,20220503,0.28314614518743475,0.036,1,21023,4,1
4.453152832205201e-05,20220503,-0.41274151522618213,0.031,3,51670,3,1
0.00028439113963604957,20220503,1.7103714441611908,0.011,1,17201,4,1
0.000344813597825646,20220503,5.278611941061426,0.003,1,36057,4,2
0.0004302127062190643,20220503,4.857813187640197,0.007,1,53073,4,2
0.0003219234928698976,20220503,2.9415455416729444,0.018,1,34029,4,1
0.0,20220503,0.3087327848065082,0.046,2,05009,1,1
0.0,20220503,0.33369679118436013,0.024,2,28041,1,1
0.0,20220503,0.3400391134464646,0.005,2,30017,1,2
0.00019598236158745714,20220503,0.9933585701263118,0.008,1,17141,4,2
0.00015476795861062593,20220503,0.5129626420853728,0.011,1,55005,4,1
0.0002785903329154478,20220503,2.1785093976672925,0.004,1,27157,4,2
0.00014430203728239908,20220503,1.0741228922349557,0.001,1,53007,4,3
0.00026568934663863907,20220503,1.5650718896663707,0.011,1,27163,4,1
0.0,20220503,0.3400391134464646,0.011,2,29025,1,1
0.0,20220503,0.34003911344646465,0.004,2,12107,1,2
0.0,20220503,0.3400391134464646,0.024,2,12067,1,1
0.0,20220503,0.3400391134464646,0.026,2,48075,1,1
0.0002627726266000976,20220503,1.806378399977257,0.012,1,17179,4,1
0.0,20220503,0.3400391134464646,0.013,2,48243,1,1
0.00015109163707788774,20220503,0.7193246441577901,0.008,1,27131,4,2
0.0,20220503,0.3400391134464646,0.018,2,29219,1,1
3.8864533781052764e-05,20220503,0.15329869591066703,0.035,2,21227,1,1
2.847484654091632e-05,20220503,0.18899222577294003,0.019,2,22017,1,1
0.0,20220503,0.3400391134464646,0.005,2,46121,1,2
0.00017234940970327177,20220503,0.8989386892178882,0.005,1,37113,4,2
0.000182253934406809,20220503,0.6273844376337987,0.015,1,17099,4,1
0.0,20220503,0.29665576843108593,0.04,2,20127,1,1
0.0001966310545978895,20220503,0.741337523940202,0.047,1,55081,4,1
0.0,20220503,0.3210669583457316,0.015,2,12047,1,1
0.0,20220503,0.3400391134464646,0.012,2,12075,1,1
0.0,20220503,0.3400391134464646,0.003,2,47093,1,2
0.0002780191138140747,20220503,3.0925331640221723,0.003,1,23017,4,2
0.0003328185739389744,20220503,2.3042298406367365,0.008,1,36105,4,2
0.0002494651618121754,20220503,0.9220361543167886,0.042,1,37085,4,1
0.0,20220503,0.3400391134464646,0.007,2,05003,1,2
0.0,20220503,0.3400391134464646,0.008,2,47135,1,2
0.0,20220503,0.3400391134464646,0.026,2,31075,1,1
0.0,20220503,0.31451933613589556,0.026,2,16071,1,1
0.0,20220503,0.3027937951191713,0.015,2,21013,1,1
3.861003861003861e-05,20220503,0.17102724464021343,0.017,2,05123,1,1
0.0,20220503,0.3172725273255851,0.041,2,13101,1,1
0.0,20220503,0.3400391134464646,0.011,2,20105,1,1
0.0,20220503,0.3400391134464646,0.009,2,20183,1,2
0.0,20220503,0.3400391134464646,0.011,2,12065,1,1
0.0,20220503,0.28881499747973083,0.023,2,28005,1,1
0.0,20220503,0.2637631438453306,0.04,2,05097,1,1
0.0,20220503,0.30276501547691154,0.015,2,01029,1,1
0.0,20220503,0.34003911344646465,0.006,2,47187,1,2
0.0,20220503,0.3042074794232346,0.025,2,31021,1,1
0.0004156072755720712,20220503,7.4124145970285555,0.002,1,36073,4,2
3.6644801934845545e-05,20220503,0.1686555861783662,0.027,2,22031,1,1
0.0,20220503,0.3400391134464646,0.03,2,48111,1,1
0.0,20220503,0.3400391134464646,0.004,2,47035,1,2
0.0,20220503,0.3400391134464646,0.012,2,49015,1,1
0.00010276964184779816,20220503,-0.09169037812804598,0.036,4,35027,2,1
0.0,20220503,0.27122358459195645,0.042,2,48335,1,1
2.2539782716494614e-05,20220503,0.21529658166080107,0.02,2,48499,1,1
0.0,20220503,0.32821544074539194,0.005,2,47071,1,2
0.0,20220503,0.34003911344646465,0.004,2,29207,1,2
0.00010586155425933963,20220503,0.17249748468124856,0.02,1,27141,4,1
0.0,20220503,0.3400391134464646,0.027,2,46035,1,1
0.0,20220503,0.32273142988987524,0.007,2,47025,1,2
0.0002444748679835713,20220503,1.2954992860821795,0.01,1,55115,4,2
0.0,20220503,0.30406613872396643,0.028,2,19009,1,1
0.0,20220503,0.2773259895851469,0.037,2,48207,1,1
0.0006392443870429077,20220503,9.707843458122221,0.003,1,36065,4,2
0.0,20220503,0.29479973598982495,0.014,2,40121,1,1
0.0002700569196892268,20220503,3.1617425756673043,0.004,1,33003,4,2
0.0003371325579284501,20220503,2.988971704935915,0.003,1,36009,4,2
0.00012540614490110015,20220503,0.5225037726443041,0.003,1,55027,4,2
0.0,20220503,0.34003911344646465,0.009,2,20007,1,2
0.0,20220503,0.3400391134464646,0.014,2,29169,1,1
0.0,20220503,0.3400391134464646,0.006,2,29075,1,2
0.0,20220503,0.3400391134464646,0.012,2,31009,1,1
0.0,20220503,0.30792138790794515,0.018,2,30037,1,1
0.00028638578032342914,20220503,1.4925907333293142,0.025,1,06085,4,1
0.0,20220503,0.34003911344646465,0.006,2,29001,1,2
0.00015471294302695873,20220503,0.5449787245914379,0.018,1,17183,4,1
0.00022414404990940843,20220503,1.4165433617968877,0.009,1,17007,4,2
0.0004831386477340984,20220503,3.2729178806871,0.007,1,55025,4,2
0.0,20220503,0.31330424224022824,0.024,2,22085,1,1
0.0,20220503,0.3400391134464646,0.017,2,47143,1,1
0.0,20220503,0.29057101381789957,0.034,2,48095,1,1
0.0,20220503,0.3400391134464646,0.03,2,47133,1,1
0.0,20220503,0.2972496933562758,0.035,2,31167,1,1
0.0,20220503,0.2930020883623298,0.016,2,28153,1,1
0.0,20220503,0.34003911344646465,0.005,2,48101,1,2
0.0,20220503,0.34003911344646454,0.002,2,12105,1,2
0.0,20220503,0.27893877821217977,0.037,2,01123,1,1
0.0002872447031097503,20220503,2.871725029985414,0.004,1,33015,4,2
0.0,20220503,0.33150499104753706,0.019,2,19149,1,1
0.0003598416696653472,20220503,4.172915364634012,0.004,1,36123,4,2
0.0005766334988535651,20220503,7.012309172169696,0.007,1,53033,4,2
0.0,20220503,0.3400391134464646,0.037,2,29229,1,1
0.0006161935669391611,20220503,12.738119579726858,0.005,1,36107,4,2
0.00018522319394870818,20220503,0.760599058588395,0.025,1,27137,4,1
0.0,20220503,0.3400391134464646,0.013,2,31051,1,1
0.000200288415318058,20220503,0.736583010297221,0.041,1,55015,4,1
0.0,20220503,0.3400391134464646,0.012,2,47131,1,1
0.0,20220503,0.34003911344646465,0.007,2,47147,1,2
0.0,20220503,0.34003911344646465,0.006,2,29007,1,2
0.00017709354080825492,20220503,0.9072928247909225,0.012,1,55055,4,1
0.0,20220503,0.3400391134464646,0.012,2,48191,1,1
0.00013081300281247955,20220503,0.3164666528707664,0.045,1,55013,4,1
0.0,20220503,0.3045243522820433,0.015,2,46117,1,1
7.878565050685435e-05,20220503,-0.00333773113197406,0.022,4,32031,2,1
0.0002923958022133091,20220503,3.137824070204779,0.002,1,09001,4,2
0.0,20220503,0.2934910870190948,0.022,2,28159,1,1
0.0,20220503,0.3400391134464646,0.012,2,31183,1,1
0.0,20220503,0.3400391134464646,0.007,2,28053,1,2
0.0,20220503,0.3091876775439938,0.025,2,01025,1,1
1.9101831865675918e-05,20220503,0.2340931183139103,0.021,2,01069,1,1
0.0,20220503,0.3400391134464646,0.006,2,46003,1,2
0.0,20220503,0.3400391134464646,0.013,2,31061,1,1
7.698624512420447e-05,20220503,0.0024142152584081572,0.041,2,20037,1,1
7.22771829967927e-05,20220503,0.022083087867576724,0.008,2,46103,1,2
0.0004560491080136842,20220503,6.863761629675669,0.003,1,36055,4,2
5.279273571956499e-05,20220503,0.09903280541097267,0.032,2,46083,1,1
0.00021911976460276718,20220503,0.8838721259249626,0.031,1,55017,4,1
2.600464616344787e-05,20220503,0.22620618284206714,0.007,2,13185,1,2
0.0002826530319133657,20220503,1.4928057239418335,0.035,1,26099,4,1
0.0001258970162407151,20220503,-0.19989336133157773,0.02,4,13287,2,1
0.0002571293022379907,20220503,1.683833275121235,0.003,1,06001,4,2
0.0,20220503,0.31296974064945215,0.023,2,28103,1,1
0.00020606872391942712,20220503,0.9239515993158045,0.008,1,34015,4,2
0.00030021668865834613,20220503,2.821140168219918,0.004,1,33011,4,2
0.00026659557451346307,20220503,1.1329615496860106,0.038,1,37121,4,1
0.00019268518853041416,20220503,0.9004982357479843,0.017,1,41053,4,1
0.0,20220503,0.31371707641695257,0.025,2,46105,1,1
0.0,20220503,0.34003911344646465,0.002,2,19173,1,2
0.0,20220503,0.3039024089922401,0.027,2,01129,1,1
0.0,20220503,0.34003911344646465,0.005,2,47189,1,2
0.0,20220503,0.3203059511055643,0.024,2,48063,1,1
0.0,20220503,0.34003911344646465,0.007,2,19145,1,2
1.391072099266905e-05,20220503,0.23397254081736144,0.042,2,22045,1,1
0.0,20220503,0.34003911344646465,0.004,2,47057,1,2
0.0,20220503,0.3113712403127073,0.028,2,48161,1,1
0.0,20220503,0.32740196419913237,0.009,2,48389,1,2
0.0,20220503,0.3400391134464646,0.001,2,38053,1,3
0.00012804097311139564,20220503,-0.2204483900211288,0.001,4,20193,2,3
0.0,20220503,0.3400391134464646,0.009,2,28083,1,2
0.0,20220503,0.3400391134464646,0.016,2,29053,1,1
0.0003104531310068691,20220503,2.5851976734674897,0.003,1,17197,4,2
0.0,20220503,0.3400391134464646,0.004,2,20143,1,2
0.0,20220503,0.3400391134464646,0.005,2,12023,1,2
0.0,20220503,0.3400391134464646,0.044,2,12059,1,1
0.0,20220503,0.3400391134464646,0.006,2,47011,1,2
0.0,20220503,0.3151099126421939,0.026,2,48315,1,1
0.0003523156748446608,20220503,4.365291654740531,0.003,1,36095,4,2
0.0005279831045406547,20220503,6.950417089999495,0.002,1,36007,4,2
0.00019749055336853053,20220503,1.0607037111721824,0.011,1,34011,4,1
0.00023097355352812103,20220503,0.8782866356324287,0.024,1,55031,4,1
0.0,20220503,0.3400391134464646,0.01,2,49001,1,2
0.0004899959167006942,20220503,9.578006764758978,0.002,1,36083,4,2
0.0,20220503,0.3400391134464646,0.017,2,12021,1,1
0.0,20220503,0.30623673968521437,0.045,2,05077,1,1
0.0,20220503,0.2853790847631479,0.015,2,12003,1,1
0.0,20220503,0.3172725273255851,0.029,2,13173,1,1
0.0,20220503,0.30208427522219117,0.034,2,21057,1,1
0.0,20220503,0.34003911344646465,0.003,2,29147,1,2
0.0,20220503,0.28501985885227105,0.032,2,47157,1,1
0.00017109810765492933,20220503,0.5035290844107262,0.034,1,27115,4,1
0.0,20220503,0.34003911344646465,0.005,2,20141,1,2
0.0,20220503,0.2942953113054536,0.032,2,19071,1,1
0.00043858366714423557,20220503,7.78256374464132,0.003,1,23015,4,2
0.0002907822041291073,20220503,3.8468209760838494,0.001,1,36099,4,3
6.627234620673658e-05,20220503,0.040186732471273995,0.04,2,21125,1,1
0.0,20220503,0.3400391134464646,0.017,2,47121,1,1
0.0,20220503,0.31767745013221,0.011,2,29213,1,1
0.0,20220503,0.3400391134464646,0.008,2,48415,1,2
0.00014283673760891302,20220503,0.4526157236510635,0.018,1,54071,4,1
0.0,20220503,0.31405467485028615,0.011,2,40079,1,1
0.0003645945959537543,20220503,4.384558871214903,0.004,1,34013,4,2
0.0,20220503,0.3400391134464646,0.011,2,29115,1,1
0.0,20220503,0.3400391134464646,0.018,2,46017,1,1
0.0,20220503,0.3400391134464646,0.004,2,48195,1,2
0.0002252722497554972,20220503,2.4103780407749844,0.001,1,09005,4,3
0.00023758612497030174,20220503,4.67902916844895,0.003,1,23021,4,2
0.0,20220503,-2.984043945787801,0.001,3,50005,3,3
6.534239414532148e-05,20220503,-0.09470754396758693,0.035,3,55077,3,1
0.0003871263268197471,20220503,4.131959632825063,0.004,1,34027,4,2
0.0,20220503,0.3400391134464646,0.017,2,29211,1,1
0.0,20220503,0.3400391134464646,0.011,2,31029,1,1
0.00029783178460805336,20220503,3.6004252529747816,0.001,1,53055,4,3
0.0,20220503,0.2712919085105212,0.033,2,22069,1,1
0.0,20220503,0.3400391134464646,0.01,2,46095,1,2
0.00026106431800381976,20220503,1.4975186960868971,0.022,1,53027,4,1
0.0005630630630630631,20220503,2.89578022641787,0.042,1,37199,4,1
0.0,20220503,0.3165986788343074,0.003,2,48387,1,2
0.0,20220503,0.3400391134464646,0.012,2,13301,1,1
0.0,20220503,0.3400391134464646,0.012,2,48197,1,1
0.0,20220503,0.27721483302493627,0.034,2,28093,1,1
0.0,20220503,0.3400391134464646,0.009,2,20025,1,2
0.0,20220503,0.34003911344646465,0.002,2,20081,1,2
7.372456502506635e-05,20220503,0.015625467203686075,0.011,2,22013,1,1
2.0321485907049525e-05,20220503,0.24448885201114356,0.001,2,31019,1,3
0.0,20220503,0.3400391134464646,0.001,2,40007,1,3
0.0,20220503,0.34003911344646465,0.005,2,30085,1,2
0.0,20220503,0.3400391134464646,0.025,2,29135,1,1
0.0,20220503,0.3400391134464646,0.007,2,40043,1,2
0.0,20220503,0.3400391134464646,0.01,2,05061,1,2
0.00024321754704048466,20220503,1.3255326893285109,0.013,1,37111,4,1
0.0,20220503,0.34003911344646465,0.007,2,08125,1,2
0.0,20220503,0.34003911344646465,0.011,2,48421,1,1
0.0,20220503,0.31450027841489026,0.025,2,20169,1,1
0.0,20220503,0.3400391134464646,0.024,2,29027,1,1
0.00032569900690219587,20220503,3.8529034057681257,0.003,1,36081,4,2
0.0,20220503,0.3400391134464646,0.028,2,12121,1,1
9.747918819332073e-06,20220503,0.22802894765252263,0.041,2,19193,1,1
0.0,20220503,0.3400391134464646,0.047,2,12123,1,1
0.0,20220503,0.3400391134464646,0.011,2,17003,1,1
0.0,20220503,0.3400391134464646,0.012,2,29113,1,1
0.0,20220503,0.3400391134464646,0.039,2,12125,1,1
0.0004324660946581788,20220503,7.498786377012733,0.002,1,36037,4,2
0.0,20220503,0.3400391134464646,0.002,2,19041,1,2
0.0,20220503,0.3400391134464646,0.002,2,30025,1,2
0.0,20220503,0.3400391134464646,0.006,2,46107,1,2
0.0,20220503,0.3116371410536836,0.039,2,48109,1,1
0.0005918435069977797,20220503,7.788705621640444,0.004,1,23005,4,2
2.0190599256985947e-05,20220503,-0.27745894504085794,0.046,3,48013,3,1
0.0,20220503,0.3400391134464646,0.005,2,29215,1,2
3.497930391185215e-05,20220503,0.18692044958305049,0.033,2,16005,1,1
0.0004087539632563329,20220503,5.456644760291762,0.003,1,36117,4,2
0.00020724323979637023,20220503,0.896935157433192,0.035,1,42045,4,1
0.0005122853619201214,20220503,10.570608843725271,0.003,1,36063,4,2
0.0006714037934314329,20220503,14.14763903001443,0.004,1,50003,4,2
0.0,20220503,0.3400391134464646,0.019,2,12019,1,1
0.00027874460166180424,20220503,0.9504693271184476,0.03,1,37183,4,1
0.0004557228689044379,20220503,5.257899878862693,0.005,1,34003,4,2
0.0,20220503,0.2581144826323993,0.035,2,32017,1,1
0.00047790239597012035,20220503,5.627642604699283,0.004,1,17043,4,2
0.0,20220503,0.2962168349192656,0.024,2,31059,1,1
0.0,20220503,0.323777266217265,0.006,2,12079,1,2
0.0,20220503,0.3100292137487443,0.012,2,13027,1,1
0.0,20220503,0.3400391134464646,0.01,2,13271,1,2
0.0001469340867044688,20220503,0.7039454459748137,0.016,1,26115,4,1
0.00010828370330265295,20220503,-0.11816626813647615,0.02,4,21139,2,1
0.0,20220503,0.3400391134464646,0.009,2,47037,1,2
0.0,20220503,0.27650404465468104,0.047,2,49047,1,1
0.0003119722437368097,20220503,3.624729288360606,0.004,1,36047,4,2
0.0,20220503,0.3400391134464646,0.007,2,29141,1,2
0.0,20220503,0.31126650303958464,0.014,2,19143,1,1
0.0,20220503,0.2795059615051204,0.049,2,56019,1,1
0.0,20220503,0.32666992232763764,0.025,2,22003,1,1
5.679236710586097e-05,20220503,0.09143578529551591,0.033,2,46065,1,1
0.0,20220503,0.3045243522820433,0.018,2,46069,1,1
0.0,20220503,0.3400391134464646,0.025,2,47007,1,1
0.0,20220503,0.3117530651631658,0.035,2,21219,1,1
0.0,20220503,0.3204523463624068,0.018,2,47183,1,1
0.0,20220503,0.3400391134464646,0.013,2,29077,1,1
0.00019723217514217153,20220503,0.6370513789661651,0.045,1,42077,4,1
0.00048294952588491665,20220503,8.655732205341895,0.005,1,36015,4,2
0.0003225406277136832,20220503,4.371346428897708,0.002,1,36121,4,2
9.020718196445469e-05,20220503,0.05907800386210574,0.049,1,06099,4,1
0.0002608905283528561,20220503,1.2217259698281786,0.041,1,42095,4,1
0.0,20220503,0.28947358303624954,0.039,2,28043,1,1
0.0,20220503,0.3060139338761361,0.036,2,21213,1,1
0.0005696382796923954,20220503,13.207857154154906,0.001,1,50013,4,3
0.0,20220503,0.34003911344646465,0.009,2,12097,1,2
0.0,20220503,0.3400391134464646,0.001,2,13175,1,3
0.0004240214265624914,20220503,4.667271291666711,0.002,1,36061,4,2
